user	home_proj	global_edits
Pere Serafi	cawiki	230.7
Pere prlpz	cawiki	727.6
Peregrine67	enwiki	22.0
Pereira Pedro	ptwiki	551.4
Perennis	dewiki	90.0
Perepel1	ruwiki	969.1
PereslavlFoto	commonswiki	2587.6
Pereslavtsev	ruwiki	1684.9
Perey	enwiki	146.1
Perfectirony	enwiki	53.0
Perfectryle	enwiki	143.0
PerfektesChaos	dewiki	16135.0
Perghhh	enwiki	330.0
Perhelion	commonswiki	18347.6
Periaster	enwiki	116.0
PericlesofAthens	enwiki	3872.1
Perico1992	eswiki	53.0
Perid	cswiki	6553.1
Perikankun	jawiki	136.0
Perin1979	ptwiki	51.0
Periodista82	eswiki	1836.1
Peripatesy	enwiki	447.4
Periskop-A	ruwiki	277.0
Perituss	ruwiki	64.3
Perkó István	huwiki	68.0
PermskyVapenec	cswiki	39.1
Permstrump	enwiki	515.0
Pernambuko	plwiki	4673.8
Perob24	hrwiki	126.2
Perohanych	ukwiki	9511.4
Peroxwhy2gen	enwiki	58.0
Perrak	dewiki	5419.0
Perri.G	frwiki	203.5
Persepolis1400	enwiki	2312.6
Perseus25	enwiki	2197.3
Perseus71	enwiki	32.0
PersianFire	enwiki	272.0
PersianScholar	enwiki	106.0
Persianbeats	zhwiki	214.4
Persianpoets	fawiki	210.0
Persino	plwikibooks	2624.2
PersistantCorvid	enwiki	66.0
Person man345	enwiki	183.0
Person or Persons Unknown	ruwiki	1190.1
"Person who formerly started with ""216"""	enwiki	1406.0
Persone777	ruwiki	27.0
Personman	enwiki	51.0
Perspicuo	eswiki	1943.5
Pertile	eswiki	482.4
Perucato	commonswiki	105.0
Perudotes	nlwiki	1437.6
Perumalism	commonswiki	3310.2
Perunslava	enwiki	172.0
Pervinca51	itwiki	334.1
PesP	fiwiki	261.0
Pescov	commonswiki	9757.6
Pesko	ukwiki	923.3
Pesquisador brasileiro	ptwiki	75.0
Pessimistipasta	enwiki	879.6
Pessottino	dewiki	5921.1
Petapocket	enwiki	76.0
Petar.petkovic	srwiki	440.39999999999975
Petar43	itwiki	214.1
PetarM	srwiki	7957.1
Petchnatawat	enwiki	519.0
Pete Davis	enwiki	6340.0
Pete Hobbs	enwiki	39.0
Pete Maverick	itwiki	161.1
Pete unseth	enwiki	713.0
PeteS	enwiki	324.0
Petebutt	commonswiki	36214.3
Peteforsyth	enwikisource	5140.8
Petej	huwiki	884.2
Petepait	enwiki	110.0
Peter Alberti	dawikisource	1944.6
Peter Bowman	plwiktionary	5074.2
Peter Chastain	enwiki	85.0
Peter Dunkan	enwiki	399.0
Peter Dzubay	enwiki	76.0
Peter Eedy	enwiki	60.1
Peter Ellis	enwiki	261.0
Peter Flass	enwiki	1198.0
Peter Geymayer	commonswiki	391.0
Peter Greenwich	enwiki	30.0
Peter Gröbner	dewiktionary	16289.0
Peter H Sampson	enwiki	72.0
Peter I. Vardy	enwiki	14841.1
Peter James	enwiki	2591.8
Peter K Burian	enwiki	12808.1
Peter K. Livingston	enwiktionary	659.0
Peter Litsa	enwiki	50.0
Peter M. Brown	enwiki	73.0
Peter Porai-Koshits	ruwiki	2995.3
Peter Pt	dewiki	34.0
Peter R Vincent	enwiki	14.0
Peter Raimer	dewiki	37.0
Peter Reynders	enwiki	49.0
Peter Tritthart	dewiki	342.0
Peter Werner	dewiki	51.0
Peter Zelizňák	commonswiki	288.0
Peter b	nlwiki	8429.1
Peter coxhead	enwiki	17064.9
Peter of Loren	enwiki	122.0
Peter&Co	wikidatawiki	209.3999999999994
Peter-K	dewikisource	1517.1
Peter.H.Carls	dewiki	1297.0
Peter.kerepesi	enwiki	89.1
Peter.stillhard	commonswiki	60.0
Peter1170	enwiki	848.0
Peter17	commonswiki	10634.100000000002
Peter18Mack	enwiki	428.0
Peter1936F	dewiki	813.6
Peter1c	enwikiquote	4090.0
Peter39c	enwiki	506.0
PeterAndrewL	enwiki	78.0
PeterBraun74	dewiki	1337.0
PeterEasthope	enwikibooks	609.0
PeterFV	enwiki	117.0
PeterFisk	svwiktionary	2798.9
PeterGuhl	dewiki	3948.0
PeterKLK	skwiki	558.8
PeterMGrund	enwiki	870.0
PeterMan844	enwiki	1029.0
PeterPan1838	enwiki	27.0
PeterR	specieswiki	40500.0
PeterR2	enwikisource	434.0
PeterTheFourth	enwiki	724.0
Petera	nlwiki	168.0
Peterappelros	svwiki	176.6
Peterbiezelinge	nlwiki	34.0
Peterbruce01	enwiki	175.0
Peterburg23	ruwiki	928.0
Peterdexheimer	dewiki	1435.7
Peterdownunder	simplewiki	4925.8
Peteremueller	dewiki	2738.9
Peterf	commonswiki	670.0
Petergans	enwiki	314.0
Petergstrom	enwiki	798.0
Peterh5322	enwiki	304.0
Peterl	enwiki	466.0
Petermcphillips84	enwiki	155.0
Petermichaelgenner	dewiki	21398.0
Peters01	enwiki	2839.0
Petertaler	dewiki	490.0
Peteruetz	enwiki	501.1
PetesGuide	enwiki	2109.6
Petete200	commonswiki	204.0
Petewarrior	enwiki	540.8
Petflo2000	dewiki	177.0
Petillés	glwiki	2368.8
Petit Pinko	itwiki	205.1
Petit-Domido	frwiki	213.2
Petit8	dewiki	94.0
Petitbeur	frwiki	101.0
PetiteChatte	frwiki	91.2
Petitpequin	frwiki	144.0
Petitpeton	frwiki	566.1
Petitweb75000	frwiki	28.0
Petkmil	enwiki	377.1
Petr Karel	cswiki	593.9
Petr Kinšt	cswiki	10111.7
Petr Matas	cswiki	588.4
Petr Velíšek	commonswiki	25.1
Petr-akhlamov	ruwiki	705.6
Petr1888	commonswiki	6693.9
Petr73	bgwiki	127.0
PetrGruko	plwiktionary	2019.8000000000002
PetrS.	commonswiki	501.0
Petra Ko	cswiki	27.0
Petrandreev13	enwiki	793.3
Petri Krohn	enwiki	151.0
Petri.lassi	fiwikibooks	119.0
Petriukas	ltwiki	312.0
Petro	frwiki	19091.9
Petro Gulak	enwiki	72.0
Petro Pynnönen	fiwiki	200.0
Petro59XtcŪ	enwiki	118.0
Petro99	plwiki	28.0
PetrohsW	eswiki	848.6
Petronilla6710	itwiki	286.0
Petronis	enwiki	140.0
Petronsa	enwiki	14.0
Petrosbizar	enwiki	348.0
Petroscan	frwiki	2367.7
Petrov Victor	ruwiki	1437.7
Petrov2017	enwiki	67.0
Petrucha	ruwiki	1660.8
Petrus3743	commonswiki	2840.0
PetrusdictusA	rowiki	102.0
Petruvojta	cswiki	160.0
Petruz	dewiki	11423.4
Petržel	cswikiversity	34.0
Petter Bøckman	nowiki	1959.7
Petulac	cswiki	27.0
Peuc	frwiki	1272.6999999999994
Peulle	commonswiki	4617.1
Pewmat	itwiki	73.0
Peyerk	huwiki	1057.8
Peyre	enwiki	323.0
PeytonList805	eswiki	20.2
Pez	dewiki	1143.0
Pezhman nb	fawiki	995.0
Pezzoa11	cswiki	24.1
PeñaJesus	eswiki	24.0
Pf05268727	enwiki	114.0
Pfa	enwiki	114.0
Pfadintegral	wikidatawiki	1272.1000000000026
Pfaerrich	dewikisource	7981.0
Pfeifferfranz	dewiki	1038.2
Pfhorrest	enwiki	207.0
Pfiesteria	zhwiki	39.0
Pfold	enwiki	1585.6
Pfr46	ruwiki	175.0
Pg111	frwiki	232.1
Pgallert	enwiki	966.8
Pgan002	enwiki	236.0
Pgbandion	itwiki	212.0
Pgdc	frwiktionary	247.0
Pgermaine	enwiki	27.0
Ph03nix1986	eswiki	1211.6
Ph7five	enwiki	190.0
PhDoctor	enwiki	88.0
PhJ	dewiki	1962.2
PhagoCytosis	enwiki	105.0
Phailoteam	elwiki	3954.3
PhainetaiMoi	enwiki	88.0
Phainplang	thwiki	426.1
Phamkhoinguyen	viwiki	201.0
Phamphi	cswiki	108.0
Phamthuathienvan	viwiki	2131.6
PhanAnh123	enwiktionary	8009.400000000001
Phang hsueh ping	zhwiki	35.0
Phanto1999	enwiki	2073.7
Phantom Dusclops'92	itwiki	103.0
Phantom in ca	enwiki	185.0
PhantomWSO	enwiki	71.0
Phantomas	itwiki	11841.3
Phantomop	enwiki	35.0
Phantomred	enwiki	52.0
Phantoms35	enwiki	99.0
Phantomsteve	enwiki	130.7
Pharaoh of the Wizards	enwiki	3889.3
Phari71	ruwiki	1288.4
Pharos	commonswiki	414549.2
Pharrell15	enwiki	63.0
Phat212	thwiki	124.2
Phcbe	frwiki	247.0
Phd	dewiki	181.5
Phe93363	jawiki	325.0
Phediuk	enwiki	10344.0
Phedrence	enwiki	57.0
PhelanBis	frwiki	660.4
PheonixRo	rowiki	1016.5
Phi	dewiki	6545.0
PhiJai	frwiki	2547.5
PhiLiP	zhwiki	515.3
Phiarc	enwiki	177.0
Phibeseth	eswiki	46.0
Phidbruy	enwiki	83.2
Phidus	nowiki	6578.4
Phiitola	fiwiki	2186.8
Phil Boswell	enwiki	296.4
Phil Holmes	enwiki	212.0
Phil wink	enwiki	356.0
PhilKnight	enwiki	2033.0
Philafrenzy	enwiki	39050.1
Philantonia	enwiki	87.0
Philasc	frwiki	1713.2
Philaweb	enwiki	885.2
Philbarker	enwikisource	369.2
Philblue7	enwiki	240.0
Philby NZ	enwiki	162.0
Phildebraine	frwiki	52.0
Philemonbaucis	nlwiki	2566.9
Philerj145	ptwiki	93.0
Philg88	enwiki	1312.3
Philgoetz	enwiki	59.0
Philip	frwiki	1480.6000000000001
Philip Cross	enwiki	15354.2
Philip J Fry	enwiki	16375.6
Philip J.1987qazwsx	ruwiki	2100.0
Philip J.F.1987virt	ruwikiquote	571.2
Philip Stevens	enwiki	878.4
Philip Trueman	enwiki	1611.0
PhilipManning92	kowiki	119.0
PhilipTerryGraham	commonswiki	16154.2
Philipblack	enwiki	207.1
Philipchek	frwikisource	1112.0
Philipp Jakob	dewiki	185.0
Philipp Sauermann	dewiki	380.0
Philipp Wetzlar	dewiki	87.0
PhilippHenkel	dewiki	41.0
Philippe BOUCHARD	frwiki	68.0
Philippe Depesch	frwiki	150.0
Philippe Pelletier	frwiki	259.2
Philippe Pierre CAMPION	frwiki	160.0
Philippe Rgt	frwiki	28.0
Philippe de BRETIGNY	frwiki	68.0
Philippe gratton	frwiki	234.0
Philippe rogez	frwiki	5412.9
Philippe.petrinko	frwiki	548.3
Philippe277	enwiki	142.0
Philippe49730	frwiki	799.6
Philippehaumont	frwiki	11.1
Philippenusbaumer	frwiki	682.1
Philippeoi10	ptwiki	506.0
Philippesalv	frwiki	3277.8
Phill ad	ptwiki	2506.0
Phille95	svwiki	116.9
Phillipj194	enwiki	57.0
Phillipm0703	incubatorwiki	522.1
Phillipsturtles	enwiki	335.0
Philmarin	eswiki	3985.9
Philokomos	dewiki	465.0
Philologia Sæculārēs	enwiki	343.0
Philologick	enwiki	150.2
Philolol	frwiki	35.0
PhilosMYK1978	dewikiversity	1010.0
Philosophy Junkie	enwiki	288.0
Philotam	frwiki	1766.0
Philroc	enwiki	1443.0
Philthy D	enwiki	23.0
PhinbellaMedia	tlwiki	51.5
Phinn	enwiki	1038.2
Phinumu	enwiki	1980.2
Phinvok	jawiki	47.0
Phipra	wikidatawiki	592.1000000000013
Phirun	thwiki	144.0
Phjtieudoc	viwiki	2032.3
Phl7605	frwikiversity	5245.0
Phlar	enwiki	1254.2
Phleg1	enwiki	774.9
Phloxfire	enwiki	21.0
Phmarqs	ptwiki	38.0
Phmoreno	enwiki	1330.2
Phnk	frwiki	58.0
Phoebe	wikimania2017wiki	2171.7
Phoenix CZE	commonswiki	165.0
Phoenix ln	frwiki	136.0
Phoenix-Five	enwiki	474.1
Phoenix7777	enwiki	1707.4
PhoenixRancor	enwiki	336.0
Phokhamvone	lowiki	278.4
Phomer	enwiki	149.0
Phonet	kowiki	3132.7
Phoney	huwiki	125.0
Phonical	enwiki	56.0
Phonoscene	frwiki	170.0
Phospor	enwiki	1204.0
Photograf	ruwiki	62.0
PhotographerDanielCabatbat	enwiki	31.0
Photoyi	zhwiki	3891.2000000000003
Phoxtrot	frwiki	76.3
Phrjansen	enwiki	29.0
Phromkham	thwiki	684.7
Phrontis	dewiki	149.0
Phryne Muybridge	enwiki	242.0
Phso2	frwiki	1459.0
Phsurasak	thwiki	45.0
Phthoggos	enwiki	38.0
Phucvo1109	viwiki	268.0
Phuk714	thwiki	205.0
Phunky Phresh	enwiki	214.0
Phy5477	enwiki	95.0
Phyblas	thwiki	152.6
Phylactery07	enwiki	26.0
Phyo WP	enwiki	1766.2
Phyoekyaw	mywiki	21.3
Phyrexian	itwiki	2948.1
Physalis-02A	jawiki	480.9
PhysicsCali	enwiki	45.0
Physicsch	fawiki	478.3
Physikerwelt	mediawikiwiki	92.3
Physikinger	commonswiki	136.0
Phzh	dewiki	2451.2
Phänotyp	dewiki	283.0
Phó Nháy	viwiki	544.1
Phương Huy	viwiki	5449.400000000001
Phạm Đức Hiếu	enwiki	32.0
Pi zero	enwikibooks	45249.2
Pi.1415926535	commonswiki	28340.2
Pi1415926535	commonswiki	547.0
Pi3.124	enwiki	2247.0
Pi314m	enwiki	998.0
PiCo	enwiki	2460.0
PiGuy3	enwiki	888.0
Pia Gemova	dewiki	958.3
Pia-Magda	frwiki	33.0
Pianissimor	jawiki	420.0
Pianoguysfan	enwiki	860.1
Pianoman598	enwiki	35.0
Piastu	plwiki	2956.2999999999997
Piaz1606	itwikisource	1873.9
Pibewiki	frwikisource	9914.0
Pibroch	itwiki	1019.0
Pibwl	commonswiki	8674.8
Pic-Sou	frwiki	214.3
PicTrans	commonswiki	2701.0
Picapica	enwiki	1327.5
Pichpich	enwiki	4444.400000000001
Pichu VI	eswiki	22776.8
Picker78	elwiki	50.0
Pickle Mon	enwiki	106.0
PickleG13	enwiki	83.0
Pico Doremila	itwiki	633.8
Picochirli	eswiki	248.0
Picture Master	commonswiki	569.1
PicturePrince	commonswiki	7778.9
PidgeCopetti	enwiki	1460.4
Pidpilnyk	ukwiki	172.0
Pie31416	frwiki	768.2
PieRat	dewiki	822.0
Pieceofgarbage	enwiki	80.0
Pieceofmetalwork	enwiki	313.3
Pied Hornbill	enwiki	264.0
Piedaa7	nlwiki	101.0
Piedruxy	eswiki	1936.0000000000002
Pieeeeeer	itwiki	43.0
PiefPafPier	fywiktionary	6718.2
Pielleunipi	itwiki	96.0
Piemo Music	jawiki	78.0
PiereVS	nlwiki	67.0
Piergiorgio99	itwiki	78.0
Piergiovangaetanleonida	itwiki	127.7
Pierluigi05	itwiki	4944.9
Piero	nlwiki	1192.0
Piero per Boero	itwiki	55.0
Piero129	itwiki	1081.0
Piero71	eswiki	859.3
Pierpao	commonswiki	31988.2
Pierre 21000	frwiki	871.6
Pierre André Leclercq	commonswiki	15503.3
Pierre BALIGAND	frwikiversity	215.0
Pierre Bona	commonswiki	1860.0
Pierre Durand-Arnoux	frwiki	222.0
Pierre Martins	wikidatawiki	687.0000000000008
Pierre Tribhou	frwiki	2318.5
Pierre cb	commonswiki	13940.2
Pierre-HZS	frwiki	36.0
Pierre.hamelin	frwiki	1220.4
Pierre201012	dewiki	188.8
Pierre5018	frwiki	4387.5
PierreK1213	frwiki	14.0
PierreSelim	commonswiki	627.9
Pierregil83	frwiki	6683.7
Pierrehkwiki	zhwiki	116.0
Pierrej.michel	frwiki	30.0
Pierremar	enwiki	443.9
Pierrette13	frwiki	21537.100000000002
Pierrewee	idwiki	13752.8
Pierrot Lunaire	frwiki	338.8
Pierspe	itwiki	111.0
Pierzzz	ptwiki	44.1
Piet Parkiet	dewiki	377.5
Piet adema	nlwiki	19.0
Piet-c	eowiki	1657.4
Piet.Wijker	nlwiki	5166.6
Pietadè	etwiki	9173.5
Pietaster	enwiki	7907.2
Pieter Janssens	nlwiki	456.1
Pieter1963	enwiki	78.0
PieterJan0108	nlwiki	66.1
PieterJanR	nlwiki	9665.3
PietervanMid	nlwiki	1539.6
Pietrablanca	eswiki	30.0
Pietrangelo D'Apice	itwiki	44.0
Pietro	commonswiki	3186.4999999999995
Pietro Di Fontana	itwiki	1446.2
Pietroz.icledro	itwikiversity	42.0
Pietz	dewiki	145.0
Pieye Trains	frwiki	140.0
Piflaser	dewiki	530.2
Pig1995z	ukwiki	338.7
Pigammon	enwiki	112.0
Pigchun	zhwiki	118.0
PigeonGuru	enwiki	59.0
Pigginator1	enwiki	101.0
Pigne des Liens	enwiki	36.0
Pigppp	zhwiki	366.0
Pigsonthewing	commonswiki	40990.899999999994
Pih0001	jawiki	78.0
Pihan	zhwiki	81.2
Piji14	itwikiquote	91.0
PikAss	dewiki	82.0
PikachuCSX	enwiki	1938.0
Pikador	plwiki	9721.4
Pikamander2	enwiki	596.2
Pikasch	plwiki	65.0
Pikazilla	enwiki	156.0
Pikinez	frwikisource	1478.2
Pikipikicnh	eswiki	43.0
Pikiwikisrael	commonswiki	3265.0
Pikne	etwikisource	567.2
Piko 158	eswiki	767.8
Pikrvi	wikidatawiki	255.49999999999991
Piku	frwiki	14201.599999999999
Pil56	itwiki	15055.7
Pilarbini	thwiki	2921.0
Piledhigheranddeeper	enwiki	2083.0
Pileoswag27163	enwiki	916.0
Pillzyx	enwiki	29.0
Pilot Pirx	plwiki	2592.0
Pilouloupil	frwiki	1588.6
Pilsener	eswiki	266.2
Pimbrils	nlwiki	4802.9
PimpSugar	enwiki	56.0
Pimpinellus	commonswiki	3928.0
Pimprenel	commonswiki	1673.0
Pimvantend	commonswiki	2422.1
Pinakpani	enwiki	12881.9
Pinar	trwiki	1138.6
Pinchofhope	enwiki	1687.0
Pincrete	enwiki	7946.3
Pindanl	enwiki	48.5
Pinea	itwiki	801.9
Pinegrande	lvwiki	268.0
Pinespunned	enwiki	370.2
Pineyblondie	enwiki	51.0
Pineybranch	enwiki	82.0
Ping08	ruwiki	12078.1
Pingel	nlwiki	755.0
Pingelig	commonswiki	8554.1
Pingku	enwiktionary	642.0
Pingsjong	dewiki	4213.6
Pinguin55	dewiki	758.9
Pinguinn	enwiki	384.1
Pinguino71	itwiki	325.1
Pinguinsen	commonswiki	22.0
Pingumeister	enwiki	286.2
Pink 86	enwiki	140.0
Pink Fae	enwiki	163.0
PinkAechFas	enwiki	423.0
PinkAmpersand	enwiki	1370.1000000000001
PinkBubbleGum	eswiki	469.4
PinkPanthress	enwiki	32.0
Pinkbeast	enwiki	3063.1
Pinkdoron	hewiki	209.0
Pinkflowers 33	enwiki	14.0
Pinkfloyd1990	ruwiki	571.7
Pinkfloyd3	plwiki	2871.0
Pinki	srwiki	13454.5
Pinkpastel	jawiki	4153.5
Pinkpollyanna	enwiki	84.0
Pinksuffrage	enwiki	46.0
Pinkuviini	fiwiki	21.0
Pinkviolet	thwiki	291.0
Pinkw20	zhwiki	66.0
Pinky sl	slwiki	3890.8999999999996
Pinkzeppelin4	enwiki	165.0
Pinnasalvatore80	itwiki	72.1
Pinnerup	enwiktionary	472.3
Pinoymanification	enwiki	280.1
Pintakuda	eswiki	25.7
Pintoch	wikidatawiki	23956.800000000014
Pio-0022	jawiki	2977.0
PioMese	itwiki	68.0
PioVar	plwiki	1189.1
Piotr Michalak	plwiki	2129.0
Piotr.Szkudlarek	plwiki	124.0
Piotr89	plwiktionary	105.0
Piotr967	plwiki	2159.5
PiotrekD	plwiktionary	1540.5
Piotron	plwiki	464.3
Piotrpavel	nlwiki	1374.6
Piotrulka 36	plwiki	94.0
Piotrulos	plwiki	495.3
Piotrus	enwiki	7457.0
Piotrus1990	plwiki	117.0
Piotrusp98	enwiki	72.0
Piotta90	itwiki	354.0
Piotus	enwiki	4330.3
Piou miou	frwiki	21.0
Piouba	frwiki	1355.0
Pipamidalton	enwiki	2168.0
Pipeciaccia	itwiki	1095.1
Pipenavis	eswiki	875.2
Pipepupo	eswiki	474.8
Piper13	enwiki	760.4
Piperh	enwiki	278.1
Pipesangar	eswiki	96.0
Pipetricker	enwiki	1734.3
Pipjohn	commonswiki	169.0
Pippo lazze	itwiki	60.0
Pippobuono	commonswiki	16762.4
Pippomone	itwiki	79.2
Pippu d'Angelo	scnwiki	4630.4
Piprhind	enwiki	22.0
Piquito	glwiki	2622.9
Piraeus	huwiki	2445.7
Pirags	lvwiki	11230.7
Piramidion	metawiki	24811.2
Piranha249	enwiki	2335.9
Pirao	jawiki	45.0
Pirarucu98	enwiki	89.0
Piratenkapitän	huwiki	97.0
Pirateoftheland	enwiki	350.0
Pirehelokan	ckbwiki	892.6
Pirhayati	fawiki	3271.6
Piriczki	enwiki	2670.0
Pirker	nowiki	1584.8
Pirrica	itwiki	499.0
Pirsharafshah	glkwiki	1248.0000000000002
Pirtskhalava	kawiki	281.4
Piryur	ruwiki	133.0
Piscean78104	zhwiki	957.1
Piscis1975	eswiki	59.0
Piscopro	viwiki	196.2
Pismaker	plwiki	142.7
Pispikrid	dewiki	46.0
Pistal	skwiki	11523.700000000003
Pistongrinder	enwiki	447.0
Pit rock	plwiki	1229.5999999999997
Pit1233	commonswiki	1509.0
Pitambar Bhattarai	newiki	5516.0
Pitcairn	frwiki	2149.3
Piter200310	plwiki	414.0
Piterkeo	commonswiki	238.5
Pithy Francoln	enwiki	300.0
Pitke	commonswiki	1369.1
Pitpisit	commonswiki	15903.4
Pitroipa10	itwiki	156.0
Pitt	thwiki	36.0
Pittimann	dewiki	13444.0
Pittplearn	thwiki	374.1
Pittsburghmichaels	enwiki	69.0
PittsfieldPete	enwiki	125.0
Pitxiquin	commonswiki	19776.1
Pivari	itwiki	252.0
Pive	fiwiki	140.0
Pivino	frwiki	714.9
Pivoine	dewiki	42.0
Pivox	commonswiki	13426.2
Pixarkid101	enwiki	132.0
Pixel8tor	commonswiki	744.0
Pixeldomain	wikidatawiki	5948.300000000001
Pixeldost	commonswiki	687.0
PixeledG	enwiki	43.0
Pixelyoshi	frwiki	279.1
Piyal Kundu	bnwiki	192.5
Pizel2001	plwiki	222.1
Piznajko	ukwiki	22929.9
Pizza1016	wikidatawiki	1748.2999999999993
PizzaMan	enwiki	808.1
Pizzamaniac16	enwiki	262.0
Pizzop	itwiki	586.5
Pj3ktmgdkgdthdjd	jawiki	70.0
Pj44300	frwiki	19543.2
Pjefts	enwiki	195.0
Pjesnik21	enwiki	131.0
Pjoona11	fiwiki	1178.1
PjotrMahh1	commonswiki	13888.0
Pjposullivan	enwiki	862.3
Pjr	fiwiktionary	6109.1
Pjred	svwiki	1178.0
Pjrule	enwiki	44.1
Pjt56	commonswiki	660.2
Pk0001	kowiki	4514.6
Pk100000000000	enwiki	26.0
Pk9720	zhwiki	418.8
Pkanella	commonswiki	92.0
Pkathong	enwiki	22.0
Pkbwcgs	enwiki	25697.4
Pkgx	enwiki	729.2
Pklos	plwiki	44.1
Pko	commonswiki	5637.3
Pkoppenb	frwiki	22.0
Pkp05	orwiki	806.4
Pktlaurence	zhwiki	393.2
Pkunk	huwiki	188.2
PlDawg	enwiki	39.0
Pla y Grande Covián	eswiki	768.7
Plaba123	enwiki	260.0
Place Clichy	commonswiki	5521.099999999999
Placebo2	scwiki	235.7
Plamen Markov	bgwiki	1674.0
Plamen1402	enwiki	546.0
PlanZeta	eswiki	70.0
Planark	svwiki	25.0
Plandu	enwiki	850.7
PlanespotterA320	uzwiki	37091.4
Planet seed	jawiki	209.1
PlanetCare	enwiki	890.0
PlanetDeadwing	enwiki	611.0
PlanetStar	enwiki	481.0
Planetblue	dewiki	607.1
Planeti	sqwiki	649.1
Planeyguy	enwiki	23.0
Plani	dewiki	4454.000000000001
Plank	eswiki	1409.2
Plantanana	slwikisource	748.0
Plantdrew	enwiki	75484.2
Plantek	dewiki	986.4
Plantsurfer	enwiki	1616.0
Planvi	cawiki	676.7
Plas0420	nlwiki	86.1
Plasm	itwiki	6490.2
Plasmaniac	commonswiki	174.0
Plastelin	enwiki	193.0
Plastikspork	enwiki	10010.4
Plastiktüte	dewiki	276.0
Platanoswimmy	enwiki	19.0
Platdujour	enwiki	52.0
PlatinumBaroque	eswiki	18.0
PlatonPskov	ruwiki	2931.4
Platonides	eswiki	798.8
Platte	dewiki	1925.1
Platte99	jawiki	33.0
PlayPonyoForMe	enwiki	36.0
PlayPus2	enwiki	186.0
Player017	enwiki	36.0
Playgamenow	zhwiki	92.0
Playgilr	arwiki	164.0
Playhouse76	enwiki	52.1
Playluk314	itwiki	5686.3
Plazak	enwiki	1164.0
Plazbovo	frwiki	57.0
Pld	frwiki	2769.2
Pleckaitis	bat_smgwiki	251.0
Plectoneme	enwiki	39.0
PledgeGrant	enwiki	46.0
Pleguezuelo	eswiki	50.2
Plenihan02	enwiki	11.0
Pleonazm9084	plwiki	233.0
Pleoniak	plwiki	2190.3
Plettman	dewiki	261.0
Plextek	enwiki	29.0
Pline	frwiki	4036.6
Plink	itwiki	288.3
Pljungkv	enwiki	238.0
Plkdsa231	zhwiki	119.0
Plm987987987	knwiki	176.0
Plogeo	plwiki	368.1
Plot Spoiler	enwiki	850.9
Plouich40	frwiki	749.0
Ploygrad	itwiki	45.0
Plrlb	dewiki	452.0
Plucas58	enwiki	13097.0
Pluma	enwiki	183.4
Plumbago	enwiki	280.0
Plumbum208	svwiki	10847.3
Plumplurri	dewiki	1164.0
PluniaZ	enwiki	415.0
Plutho	dewiki	149.0
Pluto2012	frwiki	549.3
Plutonicz	enwiki	792.0
Plutonium27	enwiki	326.0
PlutoniumBackToTheFuture	enwiki	532.0
Plutowiki	dewiki	10379.9
PlyrStar93	enwiki	33609.8
PlzNo	enwiki	1692.0
Plümo	dewiki	7313.9
Pmaccabe	enwiki	186.3
Pman5555	jawiki	65.0
Pmartinolli	frwiki	86.6
Pmaster12	enwiki	819.3
Pmathisen	nowiki	202.1
Pmau	commonswiki	124123.3
Pmbma	enwiki	1066.0
Pmccawley	enwiki	436.1
Pmepepnoute	enwiki	422.40000000000003
Pmesbell	cawiki	86.9
Pmj	enwiki	324.2
Pmk58	itwiki	994.0
Pmlineditor	wikidatawiki	333.59999999999985
Pmokeefe	enwiki	136.0
Pmoteles	enwiki	108.0
Pmpmpm	frwiki	3941.4
Pmsa620	enwiki	19.0
Pmsarangi	orwikisource	1024.3
Pmsyyz	enwiki	295.1
Pmt	nowiki	3665.1000000000004
Pmunited	enwiki	3190.5
Pne	enwiki	103.5
Pnetmon	ruwiki	497.2
Pnlopes	enwiki	148.0
Po Mieczu	enwiki	1013.6
Po'low	frwiki	576.0
Pob3qu3	enwiki	360.0
Pocco1025	jawiki	54.0
Pochacco562000	jawiki	184.0
Pochsad	enwiki	26.0
Pocket84	enwiki	38.0
Pocketthis	enwiki	990.1
Poco a poco	commonswiki	56478.3
PoconoScouter	enwiki	48.0
Pocsywe	commonswiki	224.0
Podolskius	ruwiki	41.0
Podroužek	cswiki	212.5
Podrozniczek	enwikivoyage	1576.5
Podvečerníček	cswiki	148.8
Podzolman	enwiki	39.0
Poecilotheria36	dewiki	2793.2
Poem	zhwiki	3865.6
PoetVeches	enwiki	1308.8
Poetdancer	enwiki	145.0
Poeticbent	enwiki	2423.5
Pofer	hewiki	203.1
Pofk	frwiki	209.0
Pofka	enwiki	3306.4
Pogba12345678910	enwiki	27.0
Pogiakodiba	enwiki	915.0
Pohled 111	commonswiki	16510.0
Pohorynsky	ukwiki	275.7
PohranicniStraze	enwiki	4622.0
Poihths	enwiki	134.0
Poikanen	ruwiki	215.0
Poikiok	jawiki	922.8
Poiluj	enwiki	39.0
Pointillist	enwiki	66.0
PointsofNoReturn	enwiki	722.2
PointyOintment	commonswiki	504.0
Poirier2000	frwiki	3808.1
PoisonCarnival8	enwiki	59.0
Poissons1957	frwiki	533.1
Pojmoslovac	hrwiki	276.3
Pokajanje	enwiki	140.1
PokeFan10025	enwiki	67.0
Pokedot	enwiki	24.0
Pokefan1605	enwiki	187.0
Pokekaido	jawiki	108.3
Pokelova	enwiki	562.0
PokerFace3	enwiki	78.0
Pokerchannel	enwiki	32.1
Poketalker	enwiktionary	902.0
Pokiridebba468	enwiki	409.3
